Data;DataHora;Grupo;Transportadora;ChaveNFe;NumeroNF;ShipmentOrderID;UF;FaixaPeso;PesoRealKg;ValorCobrado;ValorEBBEstimado;Economia
2026-08-06;2026-08-06 15:35:15.503;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631751233409498;4063175;32223208;SP;30kg+;53.76;262.14;397.9043069948186;135.76430699481864
2026-08-06;2026-08-06 15:45:45.913;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040559321267194062;4055932;32223309;SP;30kg+;42.832373759999996;138.6;397.9043069948186;259.3043069948186
2026-08-06;2026-08-06 16:10:24.693;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040559451396291917;4055945;32223548;SP;10-20kg;12.876;59.01;377.716496350365;318.706496350365
2026-08-06;2026-08-06 16:15:21.740;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040559471572189703;4055947;32223600;BA;30kg+;54.528;587.67;632.1727540983607;44.5027540983607
2026-08-06;2026-08-06 16:45:18.550;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040559481144153651;4055948;32223856;SP;30kg+;36.288;131.99;397.9043069948186;265.9143069948186
2026-08-06;2026-08-06 17:20:18.860;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040617391573593454;4061739;32224097;SP;30kg+;62.53824016;296.04;397.9043069948186;101.8643069948186
2026-08-06;2026-08-06 17:30:25.470;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040633971905470847;4063397;32224160;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-08-06;2026-08-06 19:20:12.487;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631901282754400;4063190;32224942;SP;30kg+;93.408;430.55;397.9043069948186;-32.645693005181386
2026-08-06;2026-08-06 19:54:34.547;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040563401794677039;4056340;32225188;SP;30kg+;64.908;198.51;397.9043069948186;199.39430699481863
2026-08-06;2026-08-06 20:00:13.900;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631881671714761;4063188;32225260;SC;30kg+;73.584;236.79;573.3730337078651;336.5830337078652
2026-08-06;2026-08-06 20:30:22.333;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040633641846400697;4063364;32225420;RS;30kg+;71.35201919999999;252.62;639.6241803278688;387.00418032786877
2026-08-07;2026-08-07 06:45:19.090;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040634561658049612;4063456;32227163;SP;30kg+;67.032;223.23;397.9043069948186;174.67430699481864
2026-08-07;2026-08-07 07:35:13.750;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040632051507918832;4063205;32227211;AL;30kg+;99.846;2442.8;720.6108695652174;-1722.1891304347828
2026-08-07;2026-08-07 08:20:32.163;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040568441674695559;4056844;32227343;SP;30kg+;36.288;120.87;397.9043069948186;277.0343069948186
2026-08-07;2026-08-07 08:45:19.060;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040638751214563906;4063875;32227424;BA;30kg+;93.408;1061.45;632.1727540983607;-429.2772459016394
2026-08-07;2026-08-07 09:45:32.380;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040616971131206461;4061697;32227739;SE;30kg+;57.392;205.01;513.4777777777778;308.46777777777777
2026-08-07;2026-08-07 10:35:16.553;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040633891213038113;4063389;32228017;SP;30kg+;42.18;253.13;397.9043069948186;144.77430699481863
2026-08-07;2026-08-07 11:25:15.827;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631451900882740;4063145;32228335;SP;20-30kg;27.816;97.5;375.2006624605678;277.7006624605678
2026-08-07;2026-08-07 11:25:15.827;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040632551765819901;4063255;32228341;SP;30kg+;93.408;300.91;397.9043069948186;96.9943069948186
2026-08-07;2026-08-07 11:45:20.493;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631801202190281;4063180;32228496;SP;30kg+;37.968;124.89;397.9043069948186;273.01430699481864
2026-08-07;2026-08-07 12:00:32.007;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631411406452960;4063141;32228567;SP;30kg+;65.61;219.31;397.9043069948186;178.59430699481862
2026-08-07;2026-08-07 12:25:26.927;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040633731907811356;4063373;32228704;SP;30kg+;38.268;138.16;397.9043069948186;259.74430699481866
2026-08-07;2026-08-07 13:45:22.323;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040632601808137335;4063260;32228932;SP;30kg+;68.016;225.71;397.9043069948186;172.19430699481862
2026-08-07;2026-08-07 14:00:39.867;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040634571429039225;4063457;32228994;SP;20-30kg;29.6308768;102.69;375.2006624605678;272.5106624605678
2026-08-07;2026-08-07 15:15:21.073;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040617061876903327;4061706;32229628;PE;30kg+;50.97406464;188.56;559.5709815950921;371.0109815950921
2026-08-07;2026-08-07 15:50:19.050;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040632101638215274;4063210;32229926;SP;30kg+;46.704;162.79;397.9043069948186;235.11430699481863
2026-08-07;2026-08-07 17:00:25.997;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631951760619122;4063195;32230371;SP;30kg+;30.24;160.67;397.9043069948186;237.23430699481864
2026-08-07;2026-08-07 17:05:20.517;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040616911924555139;4061691;32230401;SP;30kg+;39.364075008;140.59;397.9043069948186;257.3143069948186
2026-08-07;2026-08-07 18:15:20.367;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040633691408960540;4063369;32230896;SP;30kg+;31.734;107.45;397.9043069948186;290.45430699481864
2026-08-07;2026-08-07 18:25:26.243;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040615731362153030;4061573;32230968;PR;30kg+;64.71332163999999;202.74;537.3662837837838;334.62628378378383
2026-08-07;2026-08-07 19:30:31.340;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040615861775359281;4061586;32231343;SP;5-10kg;9.072;41.35;366.5678466076696;325.21784660766957
2026-08-07;2026-08-07 19:40:22.890;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040618951800938150;4061895;32231403;CE;30kg+;86.88403456;421.62;804.6896428571429;383.06964285714287
2026-08-07;2026-08-07 21:00:28.623;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040618961481015120;4061896;32231791;SP;30kg+;98.3296;312.93;397.9043069948186;84.97430699481862
2026-08-07;2026-08-07 21:30:22.930;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040618971230903218;4061897;32231930;SP;30kg+;39.57094225;129.84;397.9043069948186;268.0643069948186
2026-08-08;2026-08-08 01:15:17.880;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040618981172462304;4061898;32232620;BA;30kg+;31.752;311.27;632.1727540983607;320.9027540983607
2026-08-08;2026-08-08 10:00:31.290;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040624361309058570;4062436;32233691;SP;30kg+;36.648;133.26;397.9043069948186;264.64430699481863
2026-08-08;2026-08-08 14:20:16.040;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040639221512380518;4063922;32234788;SP;30kg+;75.702;248.71;397.9043069948186;149.19430699481862
2026-08-08;2026-08-08 17:15:17.643;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040634821836511686;4063482;32236339;SP;10-20kg;18.144;49.28;377.716496350365;328.436496350365
2026-08-08;2026-08-08 17:40:16.810;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040634861864156924;4063486;32236448;CE;30kg+;82.1;408.51;804.6896428571429;396.1796428571429
2026-08-08;2026-08-08 18:15:18.247;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040634891922325845;4063489;32236589;SP;20-30kg;29.208;113.78;375.2006624605678;261.42066246056777
2026-08-08;2026-08-08 21:00:26.717;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040632571157598512;4063257;32237451;GO;30kg+;93.408;191.68;502.2634285714286;310.5834285714286
2026-08-09;2026-08-09 10:15:20.210;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040634911271841180;4063491;32238892;SP;20-30kg;25.812;76.06;375.2006624605678;299.1406624605678
2026-08-09;2026-08-09 12:30:30.837;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040616841183781124;4061684;32240003;GO;30kg+;154.62962100000001;171.34;502.2634285714286;330.92342857142864
2026-08-09;2026-08-09 20:00:25.997;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040635481095585908;4063548;32243512;RS;30kg+;83.496;891.61;639.6241803278688;-251.98581967213124
2026-08-10;2026-08-10 08:45:16.407;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631821269896784;4063182;32247115;SP;30kg+;30.236;104.52;397.9043069948186;293.38430699481864
2026-08-10;2026-08-10 09:25:34.353;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040639431933103952;4063943;32247352;SC;30kg+;53.76;174.01;573.3730337078651;399.36303370786516
2026-08-10;2026-08-10 11:45:25.930;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631981693414449;4063198;32248867;SP;20-30kg;20.496;51.89;375.2006624605678;323.3106624605678
2026-08-10;2026-08-10 12:20:23.033;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631471598915828;4063147;32249133;SP;20-30kg;26.88;90.37;375.2006624605678;284.8306624605678
2026-08-10;2026-08-10 12:45:21.490;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040613801081060449;4061380;32249505;SP;20-30kg;22.566;61.12;375.2006624605678;314.0806624605678
2026-08-10;2026-08-10 12:50:18.920;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040614171857256866;4061417;32249518;SP;10-20kg;18.438;49.42;377.716496350365;328.296496350365
2026-08-11;2026-08-11 06:55:16.050;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040638921167377790;4063892;32256750;BA;30kg+;54.528;168.48;632.1727540983607;463.69275409836064
2026-08-11;2026-08-11 07:35:15.187;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040638951999154726;4063895;32256834;SP;30kg+;61.634318592;205.97;397.9043069948186;191.93430699481863
2026-08-11;2026-08-11 08:45:21.723;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040638831919600308;4063883;32257142;SP;30kg+;98.3296;312.93;397.9043069948186;84.97430699481862
2026-08-11;2026-08-11 15:10:37.523;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040635221404048433;4063522;32259973;SP;10-20kg;18.144;44.92;377.716496350365;332.796496350365
2026-08-11;2026-08-11 18:15:32.570;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040638861939328826;4063886;32261764;SP;30kg+;73.78545636000001;240.97;397.9043069948186;156.93430699481863
2026-08-11;2026-08-11 18:35:16.897;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040639061064629085;4063906;32261901;SP;30kg+;31.752;108.59;397.9043069948186;289.3143069948186
2026-08-12;2026-08-12 00:25:27.970;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040645971685512401;4064597;32263641;SP;5-10kg;7.648;19.5;366.5678466076696;347.0678466076696
2026-08-12;2026-08-12 06:15:16.157;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040646051876578150;4064605;32264247;BA;30kg+;36.288;366.45;632.1727540983607;265.72275409836067
2026-08-12;2026-08-12 06:45:20.260;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040648361793611866;4064836;32264279;DF;30kg+;36.576;72.19;569.3891666666667;497.1991666666667
2026-08-12;2026-08-12 10:20:27.597;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040647091683549675;4064709;32265229;SP;30kg+;30.048;114.0;397.9043069948186;283.9043069948186
2026-08-12;2026-08-12 10:30:41.063;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040647031793927182;4064703;32265276;SP;30kg+;37.872;136.31;397.9043069948186;261.5943069948186
2026-08-12;2026-08-12 12:45:31.450;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040649151958611080;4064915;32266317;SP;20-30kg;27.216;147.05;375.2006624605678;228.1506624605678
2026-08-12;2026-08-12 13:15:20.830;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040646811605707672;4064681;32266539;GO;30kg+;37.956;70.18;502.2634285714286;432.0834285714286
2026-08-12;2026-08-12 13:55:16.380;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040662571352161032;4066257;32266876;SP;30kg+;35.952;119.94;397.9043069948186;277.9643069948186
2026-08-12;2026-08-12 17:35:14.603;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040650851566909371;4065085;32269035;MS;30kg+;44.5740372;103.37;512.7392857142858;409.36928571428575
2026-08-12;2026-08-12 19:15:18.607;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040662661738411511;4066266;32269679;SP;10-20kg;12.876;31.38;377.716496350365;346.336496350365
2026-08-13;2026-08-13 07:45:23.083;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040662681376400863;4066268;32271891;SP;30kg+;53.76;184.03;397.9043069948186;213.87430699481862
2026-08-13;2026-08-13 08:45:39.207;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040662691568785442;4066269;32272171;SP;30kg+;53.76;184.03;397.9043069948186;213.87430699481862
2026-08-13;2026-08-13 09:20:21.660;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040664381067540832;4066438;32272357;SP;30kg+;63.098002449999996;209.15;397.9043069948186;188.75430699481862
2026-08-13;2026-08-13 09:35:15.760;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040664371885812870;4066437;32272524;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-08-13;2026-08-13 10:10:28.470;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040707051464227121;4070705;32272722;GO;30kg+;136.809495;151.99;502.2634285714286;350.2734285714286
2026-08-13;2026-08-13 10:35:17.417;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040664151986456932;4066415;32272934;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-08-13;2026-08-13 11:00:43.047;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040663691491713227;4066369;32273162;GO;30kg+;46.4837373;122.33;502.2634285714286;379.93342857142864
2026-08-13;2026-08-13 14:05:16.907;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040673941954012888;4067394;32274352;PE;30kg+;53.76;201.9;559.5709815950921;357.67098159509214
2026-08-13;2026-08-13 14:45:31.807;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040674011968890790;4067401;32274578;SP;5-10kg;9.072;25.03;366.5678466076696;341.5378466076696
2026-08-13;2026-08-13 21:30:21.813;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040675031747884762;4067503;32279147;GO;30kg+;44.04;122.34;502.2634285714286;379.92342857142864
2026-08-13;2026-08-13 23:15:15.790;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040675701775030457;4067570;32279727;MS;20-30kg;26.88;125.27;319.16;193.89000000000004
2026-08-14;2026-08-14 09:55:17.477;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040677441796758477;4067744;32281505;SP;20-30kg;27.947461690000004;88.96;375.2006624605678;286.2406624605678
2026-08-14;2026-08-14 15:30:25.213;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040681671868954613;4068167;32284826;MG;20-30kg;26.16;98.94;374.3104225352113;275.3704225352113
2026-08-14;2026-08-14 16:35:14.893;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040681971721493790;4068197;32285369;SP;30kg+;36.288;132.68;397.9043069948186;265.2243069948186
2026-08-14;2026-08-14 18:35:19.797;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040681681556464529;4068168;32286341;SP;10-20kg;17.448;45.33;377.716496350365;332.386496350365
2026-08-16;2026-08-16 01:45:26.917;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040688091258246849;4068809;32293609;GO;20-30kg;27.936;94.33;386.85699999999997;292.527
2026-08-16;2026-08-16 13:00:26.883;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040698361899467494;4069836;32295358;SP;30kg+;80.788353198;239.44;397.9043069948186;158.46430699481863
2026-08-16;2026-08-16 14:25:17.160;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040698371565585836;4069837;32296294;SP;30kg+;49.392;157.51;397.9043069948186;240.39430699481863
2026-08-16;2026-08-16 17:00:28.480;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040698381943194030;4069838;32297404;RJ;30kg+;111.95840319999999;312.41;516.8187096774193;204.40870967741927
2026-08-16;2026-08-16 20:00:27.290;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040698421344316514;4069842;32298647;RJ;20-30kg;27.864;101.91;325.2359090909091;223.3259090909091
2026-08-18;2026-08-18 07:15:29.083;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260801336140000360550010040700731344368609;4070073;32308102;GO;20-30kg;27.936;94.33;386.85699999999997;292.527
2026-08-18;2026-08-18 09:00:35.193;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040703591875188366;4070359;32308595;SP;20-30kg;27.936;147.36;375.2006624605678;227.84066246056778
2026-08-19;2026-08-19 11:00:25.407;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040711981658021201;4071198;32317017;SP;10-20kg;16.944;81.7;377.716496350365;296.016496350365
2026-08-19;2026-08-19 18:35:12.973;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040717331474839420;4071733;32320692;SP;30kg+;36.816;188.84;397.9043069948186;209.06430699481862
2026-08-19;2026-08-19 19:15:30.653;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040717221718861310;4071722;32320969;SP;30kg+;93.408;300.91;397.9043069948186;96.9943069948186
2026-08-19;2026-08-19 22:40:17.297;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040717431765768232;4071743;32322815;RS;30kg+;77.82;273.55;639.6241803278688;366.07418032786876
2026-08-19;2026-08-19 23:45:27.693;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040717441418121670;4071744;32322999;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-08-20;2026-08-20 00:35:13.783;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040717451331630057;4071745;32323156;SP;30kg+;61.786;189.36;397.9043069948186;208.5443069948186
2026-08-20;2026-08-20 12:15:41.640;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040729671192782603;4072967;32325601;PE;30kg+;93.408;359.16;559.5709815950921;200.4109815950921
2026-08-20;2026-08-20 16:25:20.923;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040728721349113388;4072872;32327672;SP;20-30kg;21.876;61.93;375.2006624605678;313.2706624605678
2026-08-21;2026-08-21 09:05:19.060;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040729231977496301;4072923;32331642;SP;20-30kg;26.664;89.6;375.2006624605678;285.60066246056783
